question_id,category,question,ground_truth,hallucination_detected,flagged_claims_count,precision_at_5,reciprocal_rank,ndcg_at_10,latency_ms,error,error_message
Q175,complex_multi_attribute,"Find a phone priced under $1000, at least 8GB RAM, at least 5000mAh battery, and 5G support.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1083,false,
Q176,complex_multi_attribute,"Find a phone priced under $1000, at least 12GB RAM, and at least 4500mAh battery.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",true,2,0.0,0.0,0.0,1716,false,
Q177,complex_multi_attribute,"Find a phone priced under $1500, at least 8GB RAM, at least 4500mAh battery, and 5G support.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,1408,false,
Q178,complex_multi_attribute,"Find a phone priced under $200, at least 8GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,2336,false,
Q179,complex_multi_attribute,"Find a phone priced under $800, at least 12GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,1421,false,
Q180,complex_multi_attribute,"Find a phone priced under $400, at least 8GB RAM, at least 4500mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,943,false,
Q181,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, and at least 5000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1849,false,
Q182,complex_multi_attribute,"Find a phone priced under $1000, at least 6GB RAM, and at least 5000mAh battery.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1304,false,
Q183,complex_multi_attribute,"Find a phone priced under $800, at least 12GB RAM, and at least 4000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,2036,false,
Q184,complex_multi_attribute,"Find a phone priced under $300, at least 12GB RAM, and at least 5000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,2225,false,
Q185,complex_multi_attribute,"Find a phone priced under $500, at least 12GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,1853,false,
Q186,complex_multi_attribute,"Find a phone priced under $300, at least 4GB RAM, and at least 5000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1406,false,
Q187,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, and at least 4000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,858,false,
Q188,complex_multi_attribute,"Find a phone priced under $800, at least 8GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,1968,false,
Q189,complex_multi_attribute,"Find a phone priced under $400, at least 6GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1219,false,
Q190,complex_multi_attribute,"Find a phone priced under $150, at least 6GB RAM, and at least 4500mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,1561,false,
Q191,complex_multi_attribute,"Find a phone priced under $800, at least 4GB RAM, at least 4000mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,2160,false,
Q192,complex_multi_attribute,"Find a phone priced under $150, at least 8GB RAM, and at least 4500mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",false,0,0.0,0.0,0.0,2360,false,
Q193,complex_multi_attribute,"Find a phone priced under $200, at least 12GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1501,false,
Q194,complex_multi_attribute,"Find a phone priced under $400, at least 4GB RAM, and at least 4000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1329,false,
Q195,complex_multi_attribute,"Find a phone priced under $600, at least 6GB RAM, and at least 5000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,1338,false,
Q196,complex_multi_attribute,"Find a phone priced under $1500, at least 12GB RAM, and at least 4500mAh battery.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,990,false,
Q197,complex_multi_attribute,"Find a phone priced under $400, at least 8GB RAM, at least 5000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1488,false,
Q198,complex_multi_attribute,"Find a phone priced under $1500, at least 6GB RAM, and at least 4500mAh battery.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",false,0,0.0,0.0,0.0,1299,false,
Q199,complex_multi_attribute,"Find a phone priced under $300, at least 6GB RAM, at least 4500mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1171,false,
Q200,complex_multi_attribute,"Find a phone priced under $200, at least 4GB RAM, at least 4000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",false,0,0.0,0.0,0.0,1150,false,
Q201,adversarial_typo,What is the battery capacity of the Meizu 21 1 9Pro?,5000 (correct phone: Meizu 21 19 Pro),false,0,0.2,0.3333333333333333,0.5,958,false,
Q202,adversarial_typo,What is the battery capacity of the Galaxy F5 15 Ultra?,5000 (correct phone: Galaxy F5 51 Ultra),true,1,0.2,0.5,0.6309297535714574,1178,false,
Q203,adversarial_typo,What is the battery capacity of the iPhone SE4 2 Lite?,5400 (correct phone: iPhone SE 42 Lite),false,0,0.2,0.5,0.6309297535714574,454,false,
Q204,adversarial_typo,What is the battery capacity of the Galaxy M25 0 Pro?,5000 (correct phone: Galaxy M2 50 Pro),false,0,0.0,0.125,0.3154648767857287,475,false,
Q205,adversarial_typo,What is the battery capacity of the Galxay A5 96 5G?,5000 (correct phone: Galaxy A5 96 5G),false,0,0.2,0.5,0.6309297535714574,1281,false,
Q206,adversarial_typo,What is the battery capacity of the iPohne 13 72s?,4900 (correct phone: iPhone 13 72s),false,0,0.2,1.0,1.0,640,false,
Q207,adversarial_typo,What is the battery capacity of the Zero 30 04 Ultra?,5000 (correct phone: Zero 30 40 Ultra),false,0,0.2,0.25,0.43067655807339306,791,false,
Q208,adversarial_typo,What is the battery capacity of the Huawei 4P0?,4200 (correct phone: Huawei P40),false,0,0.4,1.0,1.4306765580733931,734,false,
Q209,adversarial_typo,What is the battery capacity of the Y155 7+?,5000 (correct phone: Y15 57+),true,1,0.0,0.16666666666666666,0.3562071871080222,1507,false,
Q210,adversarial_typo,What is the battery capacity of the Find X 822?,5400 (correct phone: Find X8 22),true,1,0.2,0.2,0.38685280723454163,1444,false,
Q211,adversarial_typo,What is the battery capacity of the OnePlus Nodr 2 91 Lite?,4500 (correct phone: OnePlus Nord 2 91 Lite),false,0,0.2,1.0,1.0,2495,false,
Q212,adversarial_typo,What is the battery capacity of the Noika G6 22 Pro?,5000 (correct phone: Nokia G6 22 Pro),false,0,0.0,0.0,0.0,523,false,
Q213,adversarial_typo,What is the battery capacity of the Pixle 8 88 Ultra?,5400 (correct phone: Pixel 8 88 Ultra),false,0,0.2,0.5,0.6309297535714574,1222,false,
Q214,adversarial_typo,What is the battery capacity of the Desir e22 21 SE?,5000 (correct phone: Desire 22 21 SE),false,0,0.0,0.0,0.0,787,false,
Q215,adversarial_typo,What is the battery capacity of the Zero 30 10 rPo?,5100 (correct phone: Zero 30 10 Pro),false,0,0.2,0.25,0.43067655807339306,1017,false,
Q216,adversarial_ambiguous,What's a good phone?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,true,3,0.0,0.0,0.0,2174,false,
Q217,adversarial_ambiguous,Tell me about the new one.,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1164,false,
Q218,adversarial_ambiguous,Is it worth buying?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1259,false,
Q219,adversarial_ambiguous,What about the camera on that phone?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1861,false,
Q220,adversarial_ambiguous,How does it compare to the other one?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1368,false,
Q221,adversarial_ambiguous,Which phone should I get?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,3214,false,
Q222,adversarial_ambiguous,What's the best option?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,true,1,0.0,0.0,0.0,1588,false,
Q223,adversarial_ambiguous,Is this phone good value?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1061,false,
Q224,adversarial_ambiguous,Tell me more about it.,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,954,false,
Q225,adversarial_ambiguous,What's special about this one?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,2462,false,
Q226,adversarial_ambiguous,Should I upgrade to the newer model?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,5344,false,
Q227,adversarial_ambiguous,How good is the camera?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1387,false,
Q228,adversarial_ambiguous,Is the battery life good?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1159,false,
Q229,adversarial_ambiguous,What's the deal with this phone?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,4321,false,
Q230,adversarial_ambiguous,Can you recommend something similar?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1711,false,
Q231,adversarial_ood,What is the battery capacity of the iPhone 20 Pro Max?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,796,false,
Q232,adversarial_ood,Tell me about the Samsung Galaxy Z100.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,509,false,
Q233,adversarial_ood,What chipset does the Google Pixel 15 use?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,737,false,
Q234,adversarial_ood,How much RAM does the Nokia 3350 have?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,1,0.0,0.0,0.0,1738,false,
Q235,adversarial_ood,What is the price of the OnePlus 20?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,612,false,
Q236,adversarial_ood,Tell me about the Huawei P100.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,494,false,
Q237,adversarial_ood,What camera does the Xiaomi 20 Ultra have?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,1,0.0,0.0,0.0,1287,false,
Q238,adversarial_ood,How much does the Sony Xperia 3 VII cost?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,482,false,
Q239,adversarial_ood,What is the best phone with a foldable holographic display?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,2246,false,
Q240,adversarial_ood,Which phone has a 1TB battery?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,479,false,
Q241,adversarial_ood,What phone has negative price?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,1292,false,
Q242,adversarial_ood,Tell me about the Motorola Razr 3000.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,522,false,
Q243,adversarial_ood,What is the storage capacity of the Apple Vision Phone?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,598,false,
Q244,adversarial_ood,How much RAM does the Nothing Phone 5 have?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,1,0.0,0.0,0.0,2717,false,
Q245,adversarial_ood,What is the release year of the Samsung Galaxy S99?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,549,false,
Q246,adversarial_ood,Tell me about phones that don't have a battery.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,565,false,
Q247,adversarial_ood,What is the weight of a phone made of antimatter?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,483,false,
Q248,adversarial_ood,Which phone costs exactly $0?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,897,false,
Q249,adversarial_ood,What phone has 500GB of RAM?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,500,false,
Q250,adversarial_ood,Tell me about the Vivo X1000.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,485,false,
