question_id,category,question,ground_truth,hallucination_detected,flagged_claims_count,precision_at_5,reciprocal_rank,ndcg_at_10,latency_ms,error,error_message
Q178,complex_multi_attribute,"Find a phone priced under $200, at least 8GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,1,0.0,0.0,0.0,1361,false,
Q179,complex_multi_attribute,"Find a phone priced under $800, at least 12GB RAM, and at least 4500mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,4,0.0,0.0,0.0,1746,false,
Q180,complex_multi_attribute,"Find a phone priced under $400, at least 8GB RAM, at least 4500mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,4,0.0,0.0,0.0,2047,false,
Q181,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, and at least 5000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,2193,false,
Q182,complex_multi_attribute,"Find a phone priced under $1000, at least 6GB RAM, and at least 5000mAh battery.","Asus ROG Phone 5s ($999, 18GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,3623,false,
Q183,complex_multi_attribute,"Find a phone priced under $800, at least 12GB RAM, and at least 4000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,4,0.0,0.0,0.0,1995,false,
Q184,complex_multi_attribute,"Find a phone priced under $300, at least 12GB RAM, and at least 5000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,3,0.0,0.0,0.0,1658,false,
Q185,complex_multi_attribute,"Find a phone priced under $500, at least 12GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 11R ($499, 16GB RAM, 5000mAh)",true,3,0.0,0.0,0.0,1894,false,
Q186,complex_multi_attribute,"Find a phone priced under $300, at least 4GB RAM, and at least 5000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,4,0.0,0.0,0.0,2225,false,
Q187,complex_multi_attribute,"Find a phone priced under $200, at least 6GB RAM, and at least 4000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,2188,false,
Q188,complex_multi_attribute,"Find a phone priced under $800, at least 8GB RAM, at least 5000mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,4,0.0,0.0,0.0,3234,false,
Q189,complex_multi_attribute,"Find a phone priced under $400, at least 6GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,1924,false,
Q190,complex_multi_attribute,"Find a phone priced under $150, at least 6GB RAM, and at least 4500mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",true,3,0.0,0.0,0.0,1314,false,
Q191,complex_multi_attribute,"Find a phone priced under $800, at least 4GB RAM, at least 4000mAh battery, and 5G support.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,4,0.0,0.0,0.0,2004,false,
Q192,complex_multi_attribute,"Find a phone priced under $150, at least 8GB RAM, and at least 4500mAh battery.","Xiaomi Redmi 12 ($149, 8GB RAM, 5000mAh)",true,2,0.0,0.0,0.0,1334,false,
Q193,complex_multi_attribute,"Find a phone priced under $200, at least 12GB RAM, and at least 4500mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,3,0.0,0.0,0.0,1721,false,
Q194,complex_multi_attribute,"Find a phone priced under $400, at least 4GB RAM, and at least 4000mAh battery.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,5,0.0,0.0,0.0,1914,false,
Q195,complex_multi_attribute,"Find a phone priced under $600, at least 6GB RAM, and at least 5000mAh battery.","OnePlus 12R ($599, 16GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2329,false,
Q196,complex_multi_attribute,"Find a phone priced under $1500, at least 12GB RAM, and at least 4500mAh battery.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,2217,false,
Q197,complex_multi_attribute,"Find a phone priced under $400, at least 8GB RAM, at least 5000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,3,0.0,0.0,0.0,2331,false,
Q198,complex_multi_attribute,"Find a phone priced under $1500, at least 6GB RAM, and at least 4500mAh battery.","Asus ROG Phone 8 Pro ($1099, 24GB RAM, 5500mAh)",true,5,0.0,0.0,0.0,1854,false,
Q199,complex_multi_attribute,"Find a phone priced under $300, at least 6GB RAM, at least 4500mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,4,0.0,0.0,0.0,1750,false,
Q200,complex_multi_attribute,"Find a phone priced under $200, at least 4GB RAM, at least 4000mAh battery, and 5G support.","Motorola Moto G54 ($199, 12GB RAM, 6000mAh)",true,3,0.0,0.0,0.0,1524,false,
Q201,adversarial_typo,What is the battery capacity of the Meizu 21 1 9Pro?,5000 (correct phone: Meizu 21 19 Pro),true,3,0.0,0.0,0.0,787,false,
Q202,adversarial_typo,What is the battery capacity of the Galaxy F5 15 Ultra?,5000 (correct phone: Galaxy F5 51 Ultra),true,1,0.0,0.0,0.0,884,false,
Q203,adversarial_typo,What is the battery capacity of the iPhone SE4 2 Lite?,5400 (correct phone: iPhone SE 42 Lite),true,2,0.0,0.0,0.0,921,false,
Q204,adversarial_typo,What is the battery capacity of the Galaxy M25 0 Pro?,5000 (correct phone: Galaxy M2 50 Pro),true,2,0.0,0.0,0.0,594,false,
Q205,adversarial_typo,What is the battery capacity of the Galxay A5 96 5G?,5000 (correct phone: Galaxy A5 96 5G),true,3,0.0,0.0,0.0,895,false,
Q206,adversarial_typo,What is the battery capacity of the iPohne 13 72s?,4900 (correct phone: iPhone 13 72s),true,5,0.0,0.0,0.0,1008,false,
Q207,adversarial_typo,What is the battery capacity of the Zero 30 04 Ultra?,5000 (correct phone: Zero 30 40 Ultra),true,3,0.0,0.0,0.0,1361,false,
Q208,adversarial_typo,What is the battery capacity of the Huawei 4P0?,4200 (correct phone: Huawei P40),false,0,0.0,0.0,0.0,760,false,
Q209,adversarial_typo,What is the battery capacity of the Y155 7+?,5000 (correct phone: Y15 57+),true,1,0.0,0.0,0.0,1278,false,
Q210,adversarial_typo,What is the battery capacity of the Find X 822?,5400 (correct phone: Find X8 22),true,2,0.0,0.0,0.0,2100,false,
Q211,adversarial_typo,What is the battery capacity of the OnePlus Nodr 2 91 Lite?,4500 (correct phone: OnePlus Nord 2 91 Lite),true,2,0.0,0.0,0.0,760,false,
Q212,adversarial_typo,What is the battery capacity of the Noika G6 22 Pro?,5000 (correct phone: Nokia G6 22 Pro),true,3,0.0,0.0,0.0,759,false,
Q213,adversarial_typo,What is the battery capacity of the Pixle 8 88 Ultra?,5400 (correct phone: Pixel 8 88 Ultra),true,1,0.0,0.0,0.0,805,false,
Q214,adversarial_typo,What is the battery capacity of the Desir e22 21 SE?,5000 (correct phone: Desire 22 21 SE),true,3,0.0,0.0,0.0,1179,false,
Q215,adversarial_typo,What is the battery capacity of the Zero 30 10 rPo?,5100 (correct phone: Zero 30 10 Pro),true,1,0.0,0.0,0.0,869,false,
Q216,adversarial_ambiguous,What's a good phone?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,true,6,0.0,0.0,0.0,1777,false,
Q217,adversarial_ambiguous,Tell me about the new one.,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,true,4,0.0,0.0,0.0,1925,false,
Q218,adversarial_ambiguous,Is it worth buying?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1040,false,
Q219,adversarial_ambiguous,What about the camera on that phone?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,949,false,
Q220,adversarial_ambiguous,How does it compare to the other one?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,622,false,
Q221,adversarial_ambiguous,Which phone should I get?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1480,false,
Q222,adversarial_ambiguous,What's the best option?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1305,false,
Q223,adversarial_ambiguous,Is this phone good value?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,794,false,
Q224,adversarial_ambiguous,Tell me more about it.,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,941,false,
Q225,adversarial_ambiguous,What's special about this one?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,624,false,
Q226,adversarial_ambiguous,Should I upgrade to the newer model?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,1476,false,
Q227,adversarial_ambiguous,How good is the camera?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,true,2,0.0,0.0,0.0,1786,false,
Q228,adversarial_ambiguous,Is the battery life good?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,688,false,
Q229,adversarial_ambiguous,What's the deal with this phone?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,true,2,0.0,0.0,0.0,1602,false,
Q230,adversarial_ambiguous,Can you recommend something similar?,AMBIGUOUS — no specific phone referenced; correct response should ask for clarification,false,0,0.0,0.0,0.0,622,false,
Q231,adversarial_ood,What is the battery capacity of the iPhone 20 Pro Max?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,4,0.0,0.0,0.0,758,false,
Q232,adversarial_ood,Tell me about the Samsung Galaxy Z100.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,6,0.0,0.0,0.0,1030,false,
Q233,adversarial_ood,What chipset does the Google Pixel 15 use?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,3,0.0,0.0,0.0,539,false,
Q234,adversarial_ood,How much RAM does the Nokia 3350 have?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,2,0.0,0.0,0.0,984,false,
Q235,adversarial_ood,What is the price of the OnePlus 20?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,4,0.0,0.0,0.0,996,false,
Q236,adversarial_ood,Tell me about the Huawei P100.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,4,0.0,0.0,0.0,1549,false,
Q237,adversarial_ood,What camera does the Xiaomi 20 Ultra have?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,594,false,
Q238,adversarial_ood,How much does the Sony Xperia 3 VII cost?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,3,0.0,0.0,0.0,1066,false,
Q239,adversarial_ood,What is the best phone with a foldable holographic display?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,4,0.0,0.0,0.0,1437,false,
Q240,adversarial_ood,Which phone has a 1TB battery?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,1,0.0,0.0,0.0,755,false,
Q241,adversarial_ood,What phone has negative price?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,880,false,
Q242,adversarial_ood,Tell me about the Motorola Razr 3000.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,8,0.0,0.0,0.0,2251,false,
Q243,adversarial_ood,What is the storage capacity of the Apple Vision Phone?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,2,0.0,0.0,0.0,734,false,
Q244,adversarial_ood,How much RAM does the Nothing Phone 5 have?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,2,0.0,0.0,0.0,749,false,
Q245,adversarial_ood,What is the release year of the Samsung Galaxy S99?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,4,0.0,0.0,0.0,1092,false,
Q246,adversarial_ood,Tell me about phones that don't have a battery.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,2,0.0,0.0,0.0,1818,false,
Q247,adversarial_ood,What is the weight of a phone made of antimatter?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,557,false,
Q248,adversarial_ood,Which phone costs exactly $0?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,4,0.0,0.0,0.0,1398,false,
Q249,adversarial_ood,What phone has 500GB of RAM?,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,false,0,0.0,0.0,0.0,563,false,
Q250,adversarial_ood,Tell me about the Vivo X1000.,OUT-OF-DISTRIBUTION — phone/spec does not exist in the knowledge graph; correct response should state this rather than inventing an answer,true,3,0.0,0.0,0.0,790,false,
